"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/mugla-milas-meselik-kiralik/daire/140202-609","23","17.500","21-01-2025","Kiralık Daire","1 +
                          1","45 m²","1
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Havuzlu Sitede Eşyasız Yıllık Kiralık Yeni Daire","Muğla / Milas / Meşelik Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/5/4/9/9/3/4/1736025024-683315-43994545.jpeg","",""
"https://www.hepsiemlak.com/mugla-dalaman-karacali-kiralik/daire/107293-864","39","18.000","03-01-2025","Kiralık Daire","2 +
                          1","90 m²","4
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/2/7/0/1/cf24816a-0b69-432c-9524-cf61e4f3ef97.jpg","EİDS onaylı","Eras Gayrimenkulden Yüzme Havuzlu Sitede Eşyalı 2+1 Daire","Muğla / Dalaman / Karaçalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/eras-gayrimenkul-107293","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/0/1/7/9/3/4/0eb915f3-1efe-49f7-a59d-1638b23c3ba0.jpeg","Eras Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-fethiye-pazaryeri-kiralik/daire/150142-79","19","16.000","23-01-2025","Kiralık Daire","2 +
                          1","110 m²","14
                        Yaşında","2. Kat","","","","Fethiye Çalıca Mevkii Patlangıç Mah. Eşyasız (2+1) Fırsat Daire","Muğla / Fethiye / Pazaryeri Mah.","https://www.hepsiemlak.com/emlak-ofisi/fethiye-makri-gayrimenkul-emlak-150142/kadriye-manavgat-4245671","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/5/8/4/8/3/4/1734003505749-43848584.jpg","Fethiye Makri Gayrimenkul Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/7/6/5/4/2/4/326f19e5-0406-4c73-8636-e39485a87d80.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-turgutreis-kiralik/daire/64802-6549","35","45.000","17-01-2025","Kiralık Daire","2 +
                          1","105 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/4/1/8/1/2/1/459182aa-23ef-4f0c-9624-2f0a1efbf791.jpg","EİDS onaylı","Hedef'ten Bodrum Bahçelievler Denize Sıfır Sitede Kiralık 2+1","Muğla / Bodrum / Turgutreis Mah.","https://www.hepsiemlak.com/emlak-ofisi/hedef-gayrimenkul-64802/m-cetinalp-kazanici-1218148","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/8/4/0/8/3/4/f7787660-2222-4287-9e6e-b5b3bd04cfb3.jpeg","Hedef Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-mentese-karsiyaka-kiralik/villa/137403-69","33","32.000","10-01-2025","Kiralık Villa","3 +
                          1","200 m²","20
                        Yaşında","","","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","Kiralık Villa Kötekli De","Muğla / Menteşe / Karşıyaka Mah.","https://www.hepsiemlak.com/emlak-ofisi/fatih-emlak-137403/bahtiyar-seytan-3756786","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/7/1/0/8/3/4/1733257428-197554-43801773.jpeg","Fatih Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-peksimet-kiralik/mustakil-ev/144652-92","23","55.000","26-01-2025","Kiralık Müstakil Ev","2 +
                          1","115 m²","Sıfır Bina","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/5/6/4/4/1/605951ca-d6b9-4bb4-bd57-473cd7bc29f2.jpg","","Bodrum Kadıkalesi Tek Kat Tam Mustakil 2+1 Villa","Muğla / Bodrum / Peksimet Mah.","https://www.hepsiemlak.com/emlak-ofisi/suzan-real-estate-bodrum-144652","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/6/4/7/7/3/4/1732793921722-43774659.jpg","Suzan Real Estate Bodrum",""
"https://www.hepsiemlak.com/mugla-bodrum-turgutreis-kiralik/daire/142707-53","60","35.000","09-01-2025","Kiralık Daire","2 +
                          1","165 m²","17
                        Yaşında","Ara Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/7/2/4/1/219b4940-6bc7-4c7d-9886-8ba0c40310aa.jpg","","Bodrum     D-Marine 300 Metre * 140 M² * 2+1 * Eşyasız * Yıllık Kiralık * Büyük Balkonlar * Orta Kat","Muğla / Bodrum / Turgutreis Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-bulut-gayrimenkul-142707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/4/1/3/6/3/4/bde3ea2a-371c-4c3e-9550-05b72d8732dc.jpg","Bodrum Bulut Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-fethiye-patlangic-kiralik/daire/139822-120","27","25.000","05-01-2025","Kiralık Daire","2 +
                          1","110 m²","5
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/8/9/3/1/347e3a10-2e66-4f8d-bf25-91912accc170.jpg","","Fethiye Taşyaka'da Kiralık 2+1 100m2 Eşyalı Havuzlu Daire","Muğla / Fethiye / Patlangıç Mah.","https://www.hepsiemlak.com/emlak-ofisi/fethiye-emlak-139822","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/1/5/6/4/3/4/e9f93567-03e8-4e8e-9765-1bea5da6921f.jpeg","Fethiye Emlak",""
"https://www.hepsiemlak.com/mugla-milas-oren-kiralik/daire/140923-203","44","25.000","06-01-2025","Kiralık Daire","2 +
                          1","115 m²","5
                        Yaşında","Yüksek Giriş","","","","Milas Ören Doğruer Oteli Yakını Denize 50 Metre 1+1 Geniş  Eşyalı Bahçeli Müstakil Ev Kaçmaz Fiyat","Muğla / Milas / Ören Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/0/3/3/3/3/4/25c36c83-b49e-43e2-98f2-49575877d9de.jpg","",""
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/daire/135522-76","60","110.000","03-01-2025","Kiralık Daire","2 +
                          1","160 m²","4
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/5/5/3/1/f94a5eec-f7ad-49ae-9a52-caa38d66c4f9.jpg","","Yükselenden Bodrum Yalıkavakta Kiralık Daire","Muğla / Bodrum / Dirmil Mah.","https://www.hepsiemlak.com/emlak-ofisi/yukselen-gayrimenkul-135522","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/6/4/1/9/2/4/2794849e-b9e1-4d78-9fe4-866b0c30ab3b.jpeg","Yükselen Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-milas-bogazici-kiralik/daire/6897-3738","41","225.000","18-01-2025","Kiralık Daire","2 +
                          1","75 m²","1
                        Yaşında","Ara Kat","","","","Bodrum Boğaziçi Adabükü İris Evleri Eşyalı 110 Gün Kiralık Sıfır Daire","Muğla / Milas / Boğaziçi Mah.","https://www.hepsiemlak.com/emlak-ofisi/exper-exper-6897/dilvin-aygen-6897","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/9/8/8/8/2/4/1719684482-296382-42888989.jpeg","Exper & Exper","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/9/8/6/0/0/d5b491c3-fa14-46de-a9a0-0c6d86c9ca52.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/daire/138060-70","18","30.000","17-01-2025","Kiralık Daire","1 +
                          1","60 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/0/8/3/1/02ed33ca-4255-468e-aef6-9b6e3c13cabe.jpg","EİDS onaylı","Bodrum Marina Eşyalı Kiralık Üst Kat Daire","Muğla / Bodrum / Eskiçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrumda-firsat-gayrimenkul-danismanligi-138060","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/9/7/4/4/2/4/1b2e88f5-3643-496a-92ab-5e7ea3a806e6.jpg","Bodrum’da Fırsat Gayrimenkul Danışmanlığı","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-umurca-kiralik/mustakil-ev/65421-1256","37","60.000","04-01-2025","Kiralık Müstakil Ev","4 +
                          1","180 m²","25
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/4/5/6/0/3f934c6d-ed05-4828-92d4-6515f1a8c557.jpg","","Kumbahçe Havuzlu Sitede 4+1 Eşyalı  Dublexs Ev.....","Muğla / Bodrum / Umurca Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-kule-emlak-65421","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/4/5/0/4/2/4/1711274513-7759562-42405444.jpeg","Bodrum Kule Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-gumusluk-kiralik/daire/66406-2527","27","27.000","17-01-2025","Kiralık Daire","2 +
                          1","80 m²","3
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bodrum Gümüşlük'te Kiralık Özel Otoparklı 2+1 Bahçeli Daire","Muğla / Bodrum / Gümüşlük Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/7/5/5/0/4/4/1737129080551-44055741.jpg","",""
"https://www.hepsiemlak.com/mugla-mentese-yenikoy-kiralik/daire/26692-1817","11","17.000","16-01-2025","Kiralık Daire","2 +
                          1","60 m²","8
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muğla Menteşe Yeniköy'de Kiralık 2+1 Eşyalı Daire","Muğla / Menteşe / Yeniköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/3/2/4/0/4/4/1736940102290-44042372.jpg","",""
"https://www.hepsiemlak.com/mugla-mentese-dugerek-kiralik/villa/139386-397","21","40.000","20-01-2025","Kiralık Villa","3 +
                          1","150 m²","Sıfır Bina","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muğla Düğerek Kiralık 3+1 İkiz Villa","Muğla / Menteşe / Düğerek Mah.","https://www.hepsiemlak.com/emlak-ofisi/yildiz-emlak-139386/dilek-gokbel-3885501","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/7/4/4/4/3/4/11015c30-d780-4f5d-96fa-b153ff7c8863.jpg","Yıldız Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/0/5/5/8/8/3/c4799123-69ae-400a-8e87-8b92193db1d2.jpg"
"https://www.hepsiemlak.com/mugla-milas-gulluk-kiralik/daire/110753-629","18","23.000","07-01-2025","Kiralık Daire","2 +
                          1","80 m²","17
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Güllük Merkez'de Halk Plajına Yürüme Mesafesinde 2+1 Kiralık Daire !!!","Muğla / Milas / Güllük Mah.","","","",""
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/daire/34401-11805","33","680.000","01-01-2025","Kiralık Daire","3 +
                          1","185 m²","6
                        Yaşında","Kot 2","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/4/4/3/0/838f4020-84c4-4dc4-8dda-1183370e1398.jpg","","Gündoğan Zen Suits Denize Sıfır 3+1 Kiralık Daire","Muğla / Bodrum / Gündoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/net-istanbul-luxury-34401","","Net İstanbul Luxury",""
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/villa/24163-2132","25","70.000","14-01-2025","Kiralık Villa","3 +
                          1","160 m²","16
                        Yaşında","1. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/1/4/2/0/1ee6d927-816f-4f28-9bb8-c316cef22e02.jpeg","","Bodrum Marinaya Yakın Kışlık Kiralık Özel Havuzlu 3+1 Villa","Muğla / Bodrum / Eskiçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/homebooking-gayrimenkul-ve-danismanlik-24163","","Home&bookıng Gayrimenkul Ve Danışmanlık",""
"https://www.hepsiemlak.com/mugla-bodrum-turgutreis-kiralik/villa/28555-2054","20","50.000","24-01-2025","Kiralık Villa","3 +
                          1","120 m²","3
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/5/8/2/0/18763442-2743-4cb3-9193-be0be32abd0f.jpg","","Sör Emlak'tan Turgutreis Merkezi Konumda Tek Katlı Kiralık Villa","Muğla / Bodrum / Turgutreis Mah.","https://www.hepsiemlak.com/emlak-ofisi/sor-emlak-28555","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/5/1/4/2/9/3/7cbfc61b-5570-4b11-8660-4426f9887626.jpg","Sör Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-islamhaneleri-kiralik/mustakil-ev/121283-167","23","40.000","26-01-2025","Kiralık Müstakil Ev","3 +
                          1","135 m²","Sıfır Bina","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bodrum Bağla'da Site İçi Manzaralı,Bahçeli 3+1 Müstakil  Ev","Muğla / Bodrum / İslamhaneleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/safak-gayrimenkul-121283/safak-atalay-2777918","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/6/8/5/4/7/3/c67f3036-ed7c-445c-977f-628014d61598.jpg","Şafak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/1/9/7/7/7/2/1e2e9e65-f829-4b6d-b900-68c8593e910c.jpg"
"https://www.hepsiemlak.com/mugla-ula-akyaka-kiralik/mustakil-ev/121672-167","25","7.000","24-01-2025","Kiralık Müstakil Ev","1 +
                          1","55 m²","5
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/6/1/2/1/9c302770-f564-496d-a834-73b49064a658.jpg","","Neşeden Akyakada Kiralık, Havuzlu Müstakil. Balayı Çiftlerine, Aileye","Muğla / Ula / Akyaka Mah.","https://www.hepsiemlak.com/emlak-ofisi/nese-emlak-121672","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/6/1/5/7/2/4/1717248493700-42751687.jpg","Neşe Emlak",""
"https://www.hepsiemlak.com/mugla-milas-ahmet-cavus-hayitli-kiralik/daire/61330-1036","28","30.000","07-01-2025","Kiralık Daire","4 +
                          1","180 m²","16
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/0/5/4/1/1/1/b06b67ed-6408-43e2-b126-18aa64c041fd.jpg","EİDS onaylı","Muğla Milas Merkez Atatürk Bulvarı Üzeri Kiralık 4+1 Daire","Muğla / Milas / Ahmet Çavuş Hayıtlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/mehmet-emlak-milas-61330/mehmet-kirkik-1114502","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/1/3/0/0/4/4/1736186193680-44003126.jpg","Mehmet Emlak Milas","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-mentese-muslihittin-kiralik/daire/94718-2696","35","26.000","20-01-2025","Kiralık Daire","3 +
                          1","130 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/7/4/9/0/3ce98b38-235d-40c2-9268-4a6731df2f0c.jpg","EİDS onaylı","Muğla Menteşe Muslihittinde Kiralık 3+1 Daire","Muğla / Menteşe / Muslihittin Mah.","https://www.hepsiemlak.com/emlak-ofisi/kdm-gayrimenkul-mugla-94718","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/6/8/1/0/4/4/abceb340-b58a-4a83-ad27-7f4aeb55e8d4.jpg","Kdm Gayrimenkul Muğla","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-dalaman-atakent-kiralik/daire/107293-861","44","12.500","31-12-2024","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","Giriş Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/2/7/0/1/cf24816a-0b69-432c-9524-cf61e4f3ef97.jpg","","Eras Gayrimenkulden Özel Bahçeli, Yüzme Havuzlu Sitede 1+1 Daire","Muğla / Dalaman / Atakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/eras-gayrimenkul-107293","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/0/1/7/9/3/4/f9cd71db-4629-451d-aaef-67174e5b443b.jpeg","Eras Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-yenikoy-kiralik/daire/146453-79","33","35.000","13-01-2025","Kiralık Daire","2 +
                          1","100 m²","15
                        Yaşında","Bahçe Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/4/6/4/1/c2044647-bfdc-4e2b-9d40-6ad21fed1660.jpg","","Kiralık Merkez Milta Marina'ya Yakın Bahçe Katı Daire","Muğla / Bodrum / Yeniköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/gaia-homes-146453","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/4/9/1/9/3/4/ad22e953-710f-4ef8-86c5-69a7b767d99c.jpg","Gaia Homes",""
"https://www.hepsiemlak.com/mugla-bodrum-turkbuku-kiralik/daire/140202-492","38","30.000","13-01-2025","Kiralık Daire","1 +
                          1","85 m²","10
                        Yaşında","3. Kat","","","","Türkbükü Divan Otel Yakını, Denize 50 Metre 1+1 Eşyalı Manzaralı Kiralık Daire","Muğla / Bodrum / Türkbükü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/1/8/5/6/3/4/7fb3647c-fe63-41d9-8e75-00b88114228c.jpg","",""
"https://www.hepsiemlak.com/mugla-bodrum-gumbet-kiralik/daire/142707-47","60","70.000","09-01-2025","Kiralık Daire","2 +
                          1","115 m²","12
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/7/2/4/1/219b4940-6bc7-4c7d-9886-8ba0c40310aa.jpg","","Bodrum Asarlık * Yıllık Kiralık * Harika Manzara * Şık * Temiz * Özel Plaj * Buggy * Havuz * Fitness","Muğla / Bodrum / Gümbet Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-bulut-gayrimenkul-142707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/2/6/6/5/3/4/bb889768-5512-4fe2-986a-c6a64d484e84.jpg","Bodrum Bulut Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-turgutreis-kiralik/daire/64802-6444","43","45.000","17-01-2025","Kiralık Daire","2 +
                          1","105 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/4/1/8/1/2/1/459182aa-23ef-4f0c-9624-2f0a1efbf791.jpg","EİDS onaylı","Hedef'ten Bodrum Bahçelievler Denize Sıfır Sitede Kiralık 2+1 Üst Kat Daire","Muğla / Bodrum / Turgutreis Mah.","https://www.hepsiemlak.com/emlak-ofisi/hedef-gayrimenkul-64802/m-cetinalp-kazanici-1218148","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/9/2/8/6/2/4/74cdfa24-5760-4dd0-b941-c8b1f8d41c8a.jpg","Hedef Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-yokusbasi-kiralik/daire/138060-60","30","60.000","31-12-2024","Kiralık Daire","2 +
                          1","110 m²","12
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/0/8/3/1/02ed33ca-4255-468e-aef6-9b6e3c13cabe.jpg","","Bodrum Kale Deniz Manzara Havuzlu Nezih Site Kiralık Daire","Muğla / Bodrum / Yokuşbaşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrumda-firsat-gayrimenkul-danismanligi-138060","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/0/3/6/3/2/4/4a8f5a53-0239-4114-8084-f5c06f3328db.jpg","Bodrum’da Fırsat Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/mugla-bodrum-bitez-kiralik/mustakil-ev/65421-1313","34","45.000","04-01-2025","Kiralık Müstakil Ev","3 +
                          1","260 m²","25
                        Yaşında","","","","","Bşehir Ve Marmara Kolejine Yakın 3+1 Bahçeli Dublexs….","Muğla / Bodrum / Bitez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/5/8/3/7/3/4/1733412534-3968282-43738596.jpeg","",""
"https://www.hepsiemlak.com/mugla-bodrum-tepecik-kiralik/daire/66325-3204","34","60.000","17-01-2025","Kiralık Daire","2 +
                          1","110 m²","28
                        Yaşında","2. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/3/6/6/0/c7ef2c8a-f581-4834-a8e8-7944a8bb30e2.jpg","","Bodrum Merkezde Marina Karşısında Kiralık Daire","Muğla / Bodrum / Tepecik Mah.","https://www.hepsiemlak.com/emlak-ofisi/minev-gayrimenkul-66325","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/7/5/3/6/3/4/778bf98d-53d7-4fc1-8d65-5d0cac04f35c.jpg","Min.ev Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-koycegiz-ulucami-kiralik/daire/137192-133","19","35.000","24-01-2025","Kiralık Daire","3 +
                          1","165 m²","10
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/1/7/3/1/623cc4ff-067e-4244-9dc7-f4335bf86d00.jpg","EİDS onaylı","Rota Köyceğiz'den Ulucami'de Eşyalı Göle Yakın 3+1 Kiralık Daire","Muğla / Köyceğiz / Ulucami Mah.","https://www.hepsiemlak.com/emlak-ofisi/rota-koycegiz-gayrimenkul-137192","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/2/0/9/0/4/4/6e515d1f-9b39-453a-9f3b-b45df148570d.jpg","Rota Köyceğiz Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
